"","Precision","Recall","F1","Rand","adjRand","BCubed.Precision","BCubed.Recall","BCubed.FScore","Distance"
"Precision192",0,0,NA,0.526901803607214,0.054230105942803,0.841493775934,0.560275555556,0.672676141811,242
"Precision191",0,0,NA,0.527855711422846,0.0559533101425814,0.841666666667,0.560888888889,0.673173307983,241
"Precision190",0,0,NA,0.528825651302605,0.0576899333784205,0.841841004184,0.56152,0.673683477395,240
"Precision189",0,0,NA,0.529811623246493,0.059440091128705,0.842016806723,0.562168888889,0.674206629708,239
"Precision188",0,0,NA,0.530813627254509,0.0612039006413437,0.842194092827,0.562835555556,0.674742743924,238
"Precision187",0,0,NA,0.531831663326653,0.0629814809599081,0.842372881356,0.56352,0.675291798396,237
"Precision186",0,0,NA,0.532865731462926,0.0647729529503615,0.842553191489,0.564222222222,0.675853770842,236
"Precision185",0,0,NA,0.533915831663327,0.0665784393283913,0.842735042735,0.564942222222,0.676428638352,235
"Precision184",0,0,NA,0.534981963927856,0.0683980646873606,0.842918454936,0.56568,0.677016377403,234
"Precision183",0,0,NA,0.536064128256513,0.070231955526887,0.843103448276,0.566435555556,0.677616963868,233
"Precision182",0,0,NA,0.537162324649299,0.0720802402820677,0.84329004329,0.567208888889,0.678230373031,232
"Precision181",0,0,NA,0.538276553106212,0.0739430493533607,0.84347826087,0.568,0.678856579596,231
"Precision180",0,0,NA,0.539406813627255,0.0758205151371404,0.843668122271,0.568808888889,0.679495557702,230
"Precision179",0,0,NA,0.540553106212425,0.077712772056939,0.843859649123,0.569635555556,0.680147280936,229
"Precision178",0,0,NA,0.541715430861723,0.0796199565953931,0.844052863436,0.57048,0.680811722343,228
"Precision177",0,0,NA,0.54289378757515,0.0815422073269076,0.844247787611,0.571342222222,0.681488854441,227
"Precision176",0,0,NA,0.544088176352705,0.0834796649510547,0.844444444444,0.572222222222,0.682178649237,226
"Precision175",0,0,NA,0.545298597194389,0.0854324723267262,0.844642857143,0.57312,0.682881078238,225
"Precision174",0,0,NA,0.5465250501002,0.0874007745070556,0.844843049327,0.574035555556,0.683596112464,224
"Precision173",0,0,NA,0.54776753507014,0.0893847187751253,0.845045045045,0.574968888889,0.684323722465,223
"Precision172",0,0,NA,0.549026052104208,0.0913844546804822,0.845248868778,0.57592,0.685063878335,222
"Precision171",0,0,NA,0.550300601202405,0.0934001340764754,0.845454545455,0.576888888889,0.685816549726,221
"Precision170",0,0,NA,0.551591182364729,0.0954319111584411,0.845662100457,0.577875555556,0.686581705865,220
"Precision169",0,0,NA,0.552897795591182,0.0974799425027492,0.845871559633,0.57888,0.687359315566,219
"Precision168",0,0,NA,0.554220440881763,0.099544387106735,0.846082949309,0.579902222222,0.68814934725,218
"Precision167",0,0,NA,0.555559118236473,0.101625406429539,0.846296296296,0.580942222222,0.688951768957,217
"Precision166",0,0,NA,0.556913827655311,0.103723164433873,0.846511627907,0.582,0.689766548367,216
"Precision165",0,0,NA,0.558284569138277,0.105837827628737,0.846728971963,0.583075555556,0.690593652811,215
"Precision164",0,0,NA,0.559671342685371,0.107969565113111,0.846948356808,0.584168888889,0.691433049291,214
"Precision163",0,0,NA,0.561074148296593,0.110118548620646,0.847169811321,0.58528,0.692284704499,213
"Precision162",0,0,NA,0.562492985971944,0.11228495256537,0.847393364929,0.586408888889,0.69314858483,212
"Precision161",0,0,NA,0.563927855711423,0.114468954088457,0.847619047619,0.587555555556,0.694024656403,211
"Precision160",0,0,NA,0.56537875751503,0.11667073310605,0.847846889952,0.58872,0.694912885079,210
"Precision159",0,0,NA,0.566845691382766,0.118890472358207,0.848076923077,0.589902222222,0.695813236477,209
"Precision158",0,0,NA,0.568328657314629,0.121128357458956,0.848309178744,0.591102222222,0.696725675996,208
"Precision157",0,0,NA,0.569827655310621,0.123384576947523,0.84854368932,0.59232,0.697650168831,207
"Precision156",0,0,NA,0.571342685370742,0.125659322340737,0.848780487805,0.593555555556,0.698586679994,206
"Precision155",0,0,NA,0.57287374749499,0.127952788186656,0.849019607843,0.594808888889,0.699535174336,205
"Precision154",0,0,NA,0.574420841683367,0.130265172119448,0.849261083744,0.59608,0.70049561656,204
"Precision153",0,0,NA,0.575983967935872,0.132596674915537,0.849504950495,0.597368888889,0.701467971249,203
"Precision152",0,0,NA,0.577563126252505,0.134947500551086,0.849751243781,0.598675555556,0.702452202883,202
"Precision151",0,0,NA,0.579158316633267,0.137317856260805,0.85,0.6,0.703448275862,201
"Precision150",0,0,NA,0.580769539078156,0.139707952598164,0.850251256281,0.601342222222,0.704456154524,200
"Precision149",0,0,NA,0.582396793587174,0.142118003497014,0.850505050505,0.602702222222,0.705475803171,199
"Precision148",0,0,NA,0.584040080160321,0.144548226334668,0.85076142132,0.60408,0.706507186089,198
"Precision147",0,0,NA,0.585699398797595,0.146998841996486,0.851020408163,0.605475555556,0.70755026757,197
"Precision146",0,0,NA,0.587374749498998,0.149470074941991,0.851282051282,0.606888888889,0.708605011938,196
"Precision145",0,0,NA,0.589066132264529,0.151962153272563,0.851546391753,0.60832,0.70967138357,195
"Precision144",0,0,NA,0.590773547094188,0.15447530880076,0.851813471503,0.609768888889,0.71074934692,194
"Precision143",0,0,NA,0.592496993987976,0.157009777121299,0.852083333333,0.611235555556,0.711838866544,193
"Precision142",0,0,NA,0.594236472945892,0.159565797683753,0.852356020942,0.61272,0.712939907126,192
"Precision141",0,0,NA,0.595991983967936,0.162143613866994,0.852631578947,0.614222222222,0.714052433501,191
"Precision140",0,0,NA,0.597763527054108,0.164743473055458,0.85291005291,0.615742222222,0.715176410682,190
"Precision139",0,0,NA,0.599551102204409,0.167365626717255,0.853191489362,0.61728,0.716311803885,189
"Precision138",0,0,NA,0.601354709418838,0.170010330484186,0.853475935829,0.618835555556,0.717458578558,188
"Precision137",0,0,NA,0.603174348697395,0.172677844233725,0.85376344086,0.620408888889,0.718616700407,187
"Precision136",0,0,NA,0.60501002004008,0.175368432173014,0.854054054054,0.622,0.719786135423,186
"Precision135",0,0,NA,0.606861723446894,0.178082362924929,0.854347826087,0.623608888889,0.720966849911,185
"Precision134",0,0,NA,0.608729458917836,0.180819909616279,0.854644808743,0.625235555556,0.72215881052,184
"Precision133",0,0,NA,0.610613226452906,0.183581349968191,0.854945054945,0.62688,0.723361984271,183
"Precision132",0,0,NA,0.612513026052104,0.186366966388757,0.855248618785,0.628542222222,0.724576338588,182
"Precision131",0,0,NA,0.614428857715431,0.189177046067989,0.855555555556,0.630222222222,0.725801841327,181
"Precision130",0,0,NA,0.616360721442886,0.192011881075163,0.855865921788,0.63192,0.727038460811,180
"Precision129",0,0,NA,0.618308617234469,0.194871768458622,0.856179775281,0.633635555556,0.728286165858,179
"Precision128",0,0,NA,0.62027254509018,0.197757010348091,0.856497175141,0.635368888889,0.729544925817,178
"Precision127",0,0,NA,0.62225250501002,0.200667914059603,0.856818181818,0.63712,0.7308147106,177
"Precision126",0,0,NA,0.624248496993988,0.203604792203094,0.857142857143,0.638888888889,0.732095490716,176
"Precision125",0,0,NA,0.626260521042084,0.206567962792748,0.857471264368,0.640675555556,0.733387237307,175
"Precision124",0,0,NA,0.628288577154309,0.209557749360184,0.857803468208,0.64248,0.734689922182,174
"Precision123",0,0,NA,0.630332665330661,0.212574481070554,0.858139534884,0.644302222222,0.736003517857,173
"Precision122",0,0,NA,0.632392785571142,0.215618492841652,0.858479532164,0.646142222222,0.737327997588,172
"Precision121",0,0,NA,0.634468937875752,0.21869012546612,0.858823529412,0.648,0.738663335415,171
"Precision120",0,0,NA,0.636561122244489,0.221789725736834,0.859171597633,0.649875555556,0.740009506197,170
"Precision119",0,0,NA,0.638669338677355,0.224917646575587,0.859523809524,0.651768888889,0.741366485652,169
"Precision118",0,0,NA,0.640793587174349,0.22807424716515,0.859880239521,0.65368,0.742734250403,168
"Precision117",0,0,NA,0.642933867735471,0.231259893084822,0.860240963855,0.655608888889,0.744112778015,167
"Precision116",0,0,NA,0.645090180360721,0.234474956449577,0.860606060606,0.657555555556,0.745502047044,166
"Precision115",0,0,NA,0.6472625250501,0.23771981605292,0.860975609756,0.65952,0.746902037076,165
"Precision114",0,0,NA,0.649450901803607,0.240994857513554,0.861349693252,0.661502222222,0.748312728778,164
"Precision113",0,0,NA,0.651655310621242,0.244300473426,0.861728395062,0.663502222222,0.74973410394,163
"Precision112",0,0,NA,0.653875751503006,0.247637063515268,0.862111801242,0.66552,0.751166145528,162
"Precision111",0,0,NA,0.656112224448898,0.251005034795722,0.8625,0.667555555556,0.752608837733,161
"Precision110",0,0,NA,0.658364729458918,0.25440480173427,0.862893081761,0.669608888889,0.754062166018,160
"Precision109",0,0,NA,0.660633266533066,0.257836786418008,0.863291139241,0.67168,0.755526117178,159
"Precision108",0,0,NA,0.662917835671343,0.261301418726466,0.863694267516,0.673768888889,0.757000679385,158
"Precision107",0,0,NA,0.665218436873747,0.264799136508603,0.864102564103,0.675875555556,0.758485842253,157
"Precision106",0,0,NA,0.667535070140281,0.268330385764702,0.864516129032,0.678,0.759981596888,156
"Precision105",0,0,NA,0.669867735470942,0.271895620833318,0.864935064935,0.680142222222,0.761487935953,155
"Precision104",0,0,NA,0.672216432865731,0.275495304583456,0.865359477124,0.682302222222,0.763004853725,154
"Precision103",0,0,NA,0.674581162324649,0.279129908612135,0.865789473684,0.68448,0.764532346159,153
"Precision102",0,0,NA,0.676961923847695,0.282799913447522,0.866225165563,0.686675555556,0.766070410954,152
"Precision101",0,0,NA,0.67935871743487,0.28650580875782,0.866666666667,0.688888888889,0.767619047619,151
"Precision100",0,0,NA,0.681771543086172,0.29024809356609,0.86711409396,0.69112,0.769178257542,150
"Precision99",0,0,NA,0.684200400801603,0.294027276471225,0.867567567568,0.693368888889,0.770748044063,149
"Precision98",0,0,NA,0.686645290581162,0.297843875875252,0.868027210884,0.695635555556,0.772328412546,148
"Precision97",0,0,NA,0.68910621242485,0.301698420217202,0.868493150685,0.69792,0.773919370456,147
"Precision96",0,0,NA,0.691583166332665,0.305591448213751,0.868965517241,0.700222222222,0.775520927439,146
"Precision95",0,0,NA,0.694076152304609,0.30952350910687,0.869444444444,0.702542222222,0.777133095402,145
"Precision94",0,0,NA,0.696585170340681,0.313495162918716,0.86993006993,0.70488,0.7787558886,144
"Precision93",0,0,NA,0.699110220440882,0.317506980714019,0.870422535211,0.707235555556,0.780389323721,143
"Precision92",0,0,NA,0.70165130260521,0.321559544870219,0.870921985816,0.709608888889,0.782033419979,142
"Precision91",0,0,NA,0.704208416833667,0.325653449355615,0.871428571429,0.712,0.783688199206,141
"Precision90",0,0,NA,0.706781563126253,0.329789300015814,0.871942446043,0.714408888889,0.785353685953,140
"Precision89",0,0,NA,0.709370741482966,0.333967714868766,0.872463768116,0.716835555556,0.787029907588,139
"Precision88",0,0,NA,0.711975951903808,0.338189324408678,0.87299270073,0.71928,0.788716894403,138
"Precision87",0,0,NA,0.714597194388778,0.342454771919129,0.873529411765,0.721742222222,0.790414679722,137
"Precision86",0,0,NA,0.717234468937876,0.346764713795717,0.874074074074,0.724222222222,0.792123300016,136
"Precision85",0,0,NA,0.719887775551102,0.351119819878556,0.874626865672,0.72672,0.79384279502,135
"Precision84",0,0,NA,0.722557114228457,0.355520773794995,0.875187969925,0.729235555556,0.795573207857,134
"Precision83",0,0,NA,0.72524248496994,0.359968273312926,0.875757575758,0.731768888889,0.797314585162,133
"Precision82",0,0,NA,0.727943887775551,0.364463030705044,0.876335877863,0.73432,0.799066977219,132
"Precision81",0,0,NA,0.730661322645291,0.369005773124487,0.876923076923,0.736888888889,0.800830438098,131
"Precision80",0,0,NA,0.733394789579158,0.37359724299224,0.877519379845,0.739475555556,0.802605025799,130
"Precision79",0,0,NA,0.736144288577154,0.37823819839676,0.878125,0.74208,0.804390802398,129
"Precision78",0,0,NA,0.738909819639278,0.382929413506262,0.87874015748,0.744702222222,0.806187834214,128
"Precision77",0,0,NA,0.741691382765531,0.387671678994135,0.879365079365,0.747342222222,0.807996191959,127
"Precision76",0,0,NA,0.744488977955912,0.392465802477978,0.88,0.75,0.80981595092,126
"Precision75",0,0,NA,0.747302605210421,0.397312608972774,0.88064516129,0.752675555556,0.81164719113,125
"Precision74",0,0,NA,0.750132264529058,0.40221294135873,0.881300813008,0.755368888889,0.813489997557,124
"Precision73",0,0,NA,0.752977955911824,0.407167660864327,0.881967213115,0.75808,0.815344460295,123
"Precision72",0,0,NA,0.755839679358717,0.412177647565193,0.882644628099,0.760808888889,0.817210674773,122
"Precision71",0,0,NA,0.758717434869739,0.417243800899359,0.883333333333,0.763555555556,0.81908874196,121
"Precision70",0,0,NA,0.76161122244489,0.422367040199581,0.884033613445,0.76632,0.820978768594,120
"Precision69",0,0,NA,0.764521042084168,0.427548305243337,0.884745762712,0.769102222222,0.82288086741,119
"Precision68",0,0,NA,0.767446893787575,0.432788556821238,0.88547008547,0.771902222222,0.824795157387,118
"Precision67",0,0,NA,0.77038877755511,0.438088777324528,0.886206896552,0.77472,0.826721764,117
"Precision66",0,0,NA,0.773346693386774,0.443449971352469,0.886956521739,0.777555555556,0.828660819494,116
"Precision65",0,0,NA,0.776320641282565,0.448873166340363,0.887719298246,0.780408888889,0.830612463157,115
"Precision64",0,0,NA,0.779310621242485,0.454359413209052,0.888495575221,0.78328,0.832576841622,114
"Precision63",0,0,NA,0.782316633266533,0.459909787036761,0.889285714286,0.786168888889,0.834554109171,113
"Precision62",0,0,NA,0.785338677354709,0.465525387754168,0.89009009009,0.789075555556,0.836544428066,112
"Precision61",0,0,NA,0.788376753507014,0.471207340863659,0.890909090909,0.792,0.838547968885,111
"Precision60",0,0,NA,0.791430861723447,0.476956798183746,0.891743119266,0.794942222222,0.840564910886,110
"Precision59",0,0,NA,0.794501002004008,0.482774938619682,0.892592592593,0.797902222222,0.842595442384,109
"Precision58",0,0,NA,0.797587174348697,0.48866296896136,0.893457943925,0.80088,0.844639761148,108
"Precision57",0,0,NA,0.800689378757515,0.494622124709616,0.894339622642,0.803875555556,0.846698074822,107
"Precision56",0,0,NA,0.803807615230461,0.500653670932138,0.895238095238,0.806888888889,0.848770601364,106
"Precision55",0,0,NA,0.806941883767535,0.506758903150215,0.896153846154,0.80992,0.850857569516,105
"Precision54",0,0,NA,0.810092184368737,0.512939148257629,0.897087378641,0.812968888889,0.852959219293,104
"Precision53",0,0,NA,0.813258517034068,0.519195765473067,0.898039215686,0.816035555556,0.855075802501,103
"Precision52",0,0,NA,0.816440881763527,0.525530147327473,0.89900990099,0.81912,0.857207583285,102
"Precision51",0,0,NA,0.819639278557114,0.531943720687858,0.9,0.822222222222,0.85935483871,101
"Precision50",0,0,NA,0.82285370741483,0.538437947819141,0.90101010101,0.825342222222,0.861517859367,100
"Precision49",0,0,NA,0.826084168336673,0.545014327485675,0.902040816327,0.82848,0.863696950028,99
"Precision48",0,0,NA,0.829330661322645,0.551674396094209,0.903092783505,0.831635555556,0.865892430322,98
"Precision47",0,0,NA,0.832593186372745,0.558419728880105,0.904166666667,0.834808888889,0.868104635467,97
"Precision46",0,0,NA,0.835871743486974,0.565251941138737,0.905263157895,0.838,0.870333917034,96
"Precision45",0,0,NA,0.839166332665331,0.572172689504097,0.906382978723,0.841208888889,0.872580643765,95
"Precision44",0,0,NA,0.842476953907816,0.579183673276709,0.90752688172,0.844435555556,0.874845202433,94
"Precision43",0,0,NA,0.845803607214429,0.586286635803124,0.908695652174,0.84768,0.877127998764,93
"Precision42",0,0,NA,0.84914629258517,0.593483365909303,0.90989010989,0.850942222222,0.879429458407,92
"Precision41",0,0,NA,0.85250501002004,0.600775699390398,0.911111111111,0.854222222222,0.881750027974,91
"Precision40",0,0,NA,0.855879759519038,0.608165520559502,0.912359550562,0.85752,0.884090176136,90
"Precision39",0,0,NA,0.859270541082164,0.615654763858146,0.913636363636,0.860835555556,0.886450394802,89
"Precision38",0,0,NA,0.862677354709419,0.623245415531394,0.914942528736,0.864168888889,0.888831200364,88
"Precision37",0,0,NA,0.866100200400802,0.630939515370613,0.916279069767,0.86752,0.891233135028,87
"Precision36",0,0,NA,0.869539078156313,0.638739158527106,0.917647058824,0.870888888889,0.893656768233,86
"Precision35",0,0,NA,0.872993987975952,0.646646497400002,0.919047619048,0.874275555556,0.896102698168,85
"Precision34",0,0,NA,0.876464929859719,0.654663743601979,0.920481927711,0.87768,0.898571553388,84
"Precision33",0,0,NA,0.879951903807615,0.662793170006566,0.921951219512,0.881102222222,0.901063994544,83
"Precision32",0,0,NA,0.883454909819639,0.671037112881036,0.923456790123,0.884542222222,0.903580716233,82
"Precision31",0,0,NA,0.886973947895792,0.679397974109059,0.925,0.888,0.90612244898,81
"Precision30",0,0,NA,0.890509018036072,0.687878223507577,0.926582278481,0.891475555556,0.908689961356,80
"Precision29",0,0,NA,0.894060120240481,0.696480401242579,0.928205128205,0.894968888889,0.911284062258,79
"Precision28",0,0,NA,0.897627254509018,0.705207120348748,0.92987012987,0.89848,0.913905603349,78
"Precision27",0,0,NA,0.901210420841683,0.714061069358211,0.931578947368,0.902008888889,0.916555481676,77
"Precision26",0,0,NA,0.904809619238477,0.723045015043963,0.933333333333,0.905555555556,0.919234642497,76
"Precision25",0,0,NA,0.908424849699399,0.732161805283829,0.935135135135,0.90912,0.92194408231,75
"Precision24",0,0,NA,0.912056112224449,0.741414372051191,0.93698630137,0.912702222222,0.924684852119,74
"Precision23",0,0,NA,0.915703406813627,0.750805734539081,0.938888888889,0.916302222222,0.927458060958,73
"Precision22",0,0,NA,0.919366733466934,0.760339002424618,0.940845070423,0.91992,0.930264879689,72
"Precision21",0,0,NA,0.923046092184369,0.770017379281208,0.942857142857,0.923555555556,0.933106545108,71
"Precision20",0,0,NA,0.926741482965932,0.779844166146372,0.944927536232,0.927208888889,0.93598436438,70
"Precision19",0,0,NA,0.930452905811623,0.789822765253531,0.947058823529,0.93088,0.938899719843,69
"Precision18",0,0,NA,0.934180360721443,0.79995668393662,0.949253731343,0.934568888889,0.941854074208,68
"Precision17",0,0,NA,0.937923847695391,0.81024953871694,0.951515151515,0.938275555556,0.944848976204,67
"Precision16",0,0,NA,0.941683366733467,0.820705059582239,0.953846153846,0.942,0.947886066705,66
"Precision15",0,0,NA,0.945458917835671,0.831327094468663,0.95625,0.945742222222,0.950967085389,65
"Precision14",0,0,NA,0.949250501002004,0.842119613956879,0.95873015873,0.949502222222,0.954093877991,64
"Precision13",0,0,NA,0.953058116232465,0.853086716194416,0.961290322581,0.95328,0.957268404197,63
"Precision12",0,0,NA,0.956881763527054,0.864232632057024,0.96393442623,0.957075555556,0.960492746264,62
"Precision11",0,0,NA,0.960721442885772,0.875561730562723,0.966666666667,0.960888888889,0.963769118438,61
"Precision10",0,0,NA,0.964577154308617,0.887078524553066,0.969491525424,0.96472,0.96709987725,60
"Precision9",0,0,NA,0.968448897795591,0.898787676657159,0.972413793103,0.968568888889,0.970487532799,59
"Precision8",0,0,NA,0.972336673346693,0.910694005554965,0.975438596491,0.972435555556,0.973934761127,58
"Precision7",0,0,NA,0.976240480961924,0.92280249255759,0.978571428571,0.97632,0.977444417812,57
"Precision6",0,0,NA,0.980160320641283,0.935118288523393,0.981818181818,0.980222222222,0.981019552929,56
"Precision5",0,0,NA,0.98409619238477,0.947646721130119,0.985185185185,0.984142222222,0.984663427525,55
"Precision4",0,0,NA,0.988048096192385,0.960393302524593,0.988679245283,0.98808,0.988379531812,54
"Precision3",0,0,NA,0.992016032064128,0.973363737373066,0.992307692308,0.992035555556,0.992171605271,53
"Precision2",0,0,NA,0.996,0.986563931336893,0.996078431373,0.996008888889,0.996043658917,52
"Precision1",1,1,1,1,1,1,1,1,51
